RXCUI,NDC,SUPPRESS
198223,16729022601,N
198223,16729022616,N
198223,43063097490,N
198223,50090129200,N
198223,50090129201,N
198223,50090129202,N
198223,50090358000,N
198223,50090358001,N
198223,50090358002,N
198223,51079097901,N
198223,51079097920,N
198223,53002170700,N
198223,53002170703,N
198223,53002170706,N
198223,53489032801,N
198223,53489032802,N
198223,53489032803,N
198223,53489032805,N
198223,53489032806,N
198223,53489032807,N
198223,53489032810,N
198223,53746051401,N
198223,53746051405,N
198223,53746051410,N
198223,53746051430,N
198223,53746051460,N
198223,53746051490,N
198223,54348034090,N
198223,55700058730,N
198223,59746021701,N
198223,59746021705,N
198223,59762501201,N
198223,60687047601,N
198223,60687047611,N
198223,63187086130,N
198223,63187086160,N
198223,63187086190,N
198223,63629106501,N
198223,63629106601,N
198223,63629106701,N
198223,63629106702,N
198223,63629106703,N
198223,63629243801,N
198223,63739054510,N
198223,65162051403,N
198223,65162051406,N
198223,65162051409,N
198223,65162051410,N
198223,65162051411,N
198223,65162051450,N
198223,65162051460,N
198223,68071437403,N
198223,68084020711,N
198223,68382066101,N
198223,68382066105,N
198223,68382066106,N
198223,68382066110,N
198223,68382066116,N
198223,68382066130,N
198223,68788705103,N
198223,68788705106,N
198223,68788705109,N
198223,68788725803,N
198223,68788725806,N
198223,68788725809,N
198223,69584085310,N
198223,69584085350,N
198223,70518174200,N
198223,70518238600,N
198223,70518238601,N
198223,70518258500,N
198223,70771102800,N
198223,70771102801,N
198223,70771102803,N
198223,70771102804,N
198223,70771102805,N
198223,70771102809,N
198223,70934036830,N
198223,70934036890,N
198223,71205014730,N
198223,71205014760,N
198223,71205014790,N
198223,71335040101,N
198223,71335040102,N
198223,71335040103,N
198223,71335040104,N
198223,71335040105,N
198223,71335151801,N
198223,71335151802,N
198223,71335151803,N
198223,71335151804,N
198223,71335151805,N
198223,71335154601,N
198223,71335154602,N
198223,71335154603,N
198223,71335154604,N
198223,71335154605,N
198223,71610028730,N
198223,71610028745,N
198223,76420006330,N
198224,00378040301,N
198224,00378040305,N
198224,42292001701,N
198224,42292001720,N
198224,53489014401,N
198224,53489014405,N
198224,53489014410,N
198224,59762501401,N
198224,63629106801,N
198224,63629106901,N
198224,63629107101,N
198224,63629107102,N
198224,63629107103,N
198224,68084094695,N
198284,00378022101,N
198284,13811061910,N
198284,63629716701,N
198284,63629716702,N
198284,63629716703,N
198284,63629716704,N
198285,00378071501,N
198285,13811062010,N
198286,00378005501,N
198286,13811061810,N
198312,52817036510,N
198312,66993083202,N
198313,52817036410,N
198313,66993083102,N
198314,00781271501,N
198316,00378253701,N
198316,00378253710,N
198316,00527163201,N
198316,00527163210,N
198316,00781207401,N
198316,00781207410,N
198316,10135058101,N
198316,10135058110,N
198316,35356097430,N
198316,35356097460,N
198316,35356097490,N
198316,42291084110,N
198316,45865040260,N
198316,49999006600,N
198316,49999006690,N
198316,50090202800,N
198316,50090202801,N
198316,50090202804,N
198316,51079093501,N
198316,51079093520,N
198316,52959071200,N
198316,52959071215,N
198316,52959071230,N
198316,52959071290,N
198316,53002124600,N
198316,53002124603,N
198316,53808080201,N
198316,55700058290,N
198316,55887041601,N
198316,55887041630,N
198316,58864076630,N
198316,60760053590,N
198316,63187046530,N
198316,63187046560,N
198316,63187046590,N
198316,63187090530,N
198316,63187090560,N
198316,63187090590,N
198316,63629150701,N
198316,63629150702,N
198316,63629150703,N
198316,63629150704,N
198316,66267051030,N
198316,68071308003,N
198316,68071308009,N
198316,68382085501,N
198316,68382085505,N
198316,68382085510,N
198316,68382085530,N
198316,68382085577,N
198316,70771147400,N
198316,70771147401,N
198316,70771147402,N
198316,70771147404,N
198316,70771147405,N
198316,70934055430,N
198316,71335050401,N
198316,71335050402,N
198316,71335050403,N
198316,71335050404,N
198316,71335103901,N
198316,71335103902,N
198316,71335103903,N
198316,71335103904,N
198316,72578009001,N
198316,72578009005,N
198316,72578009010,N
198316,72578009030,N
198316,72578009077,N
198369,00603613521,N
198369,31722053001,N
198369,31722053005,N
198369,42291081790,N
198369,50111091601,N
198369,50268075511,N
198369,50268075515,N
198369,55887032130,N
198369,57237013901,N
198369,60505023301,N
198369,62756076288,N
198369,63629134601,N
198369,63629134602,N
198369,63629134603,N
198369,65862012601,N
198369,65862012699,N
198369,71335029701,N
198369,71335029702,N
198369,71335029703,N
198369,72189003030,N
198369,72189010230,N
198370,00603613721,N
198370,31722053201,N
198370,31722053205,N
198370,42291081990,N
198370,50111091801,N
198370,50268075711,N
198370,50268075715,N
198370,57237014101,N
198370,60505023501,N
198370,62756076488,N
198370,65862012801,N
198370,65862012899,N
198371,00054007725,N
198371,00054007729,N
198371,00603613621,N
198371,00603613628,N
198371,00615799739,N
198371,31722053101,N
198371,31722053105,N
198371,42291081890,N
198371,43353031516,N
198371,50111091701,N
198371,50111091703,N
198371,50268075611,N
198371,50268075615,N
198371,51407036290,N
198371,55887087430,N
198371,55887087490,N
198371,57237014001,N
198371,60505023401,N
198371,62756076313,N
198371,62756076388,N
198371,65862012701,N
198371,65862012799,N
198371,68084053901,N
198371,68084053911,N
198371,70518219500,N
198371,70518274400,N
198372,00603613421,N
198372,31722052901,N
198372,31722052905,N
198372,42291081690,N
198372,50111091501,N
198372,50268075411,N
198372,50268075415,N
198372,57237013801,N
198372,62756076188,N
198372,65862012501,N
198372,65862012599,N
199351,00378324201,N
199351,00781532101,N
199351,42806005301,N
199351,42806005310,N
199351,50090412000,N
199351,50090412001,N
199351,57237009001,N
199351,60429097901,N
199351,63629800301,N
199351,63629800302,N
199351,65862016501,N
199351,65862016599,N
199351,68180056701,N
199351,71335143101,N
199351,71335143102,N
199352,00378324301,N
199352,00781532201,N
199352,42806005401,N
199352,42806005410,N
199352,57237009101,N
199352,60429098001,N
199352,63629839001,N
199352,65862016601,N
199352,65862016699,N
199352,68180056801,N
199353,00378324101,N
199353,00781532001,N
199353,42806005201,N
199353,42806005210,N
199353,57237008901,N
199353,60429097801,N
199353,65862016401,N
199353,65862016499,N
199353,68180056601,N
199903,00378081001,N
199903,00378081005,N
199903,00378081093,N
199903,00527163501,N
199903,00527163505,N
199903,00527163510,N
199903,00591034701,N
199903,00591034705,N
199903,00615803605,N
199903,00615803639,N
199903,00615834405,N
199903,00615834439,N
199903,10544019730,N
199903,16714038304,N
199903,16714038305,N
199903,23155004501,N
199903,23155004505,N
199903,29300013001,N
199903,29300013005,N
199903,29300013010,N
199903,35356080730,N
199903,35356080760,N
199903,35356080790,N
199903,42291031510,N
199903,42291031590,N
199903,42708002730,N
199903,42708008630,N
199903,43063041230,N
199903,46708043810,N
199903,46708043830,N
199903,46708043831,N
199903,46708043871,N
199903,46708043891,N
199903,50090072400,N
199903,50090072401,N
199903,50090072402,N
199903,50090072403,N
199903,50090318600,N
199903,50090318601,N
199903,50090318602,N
199903,50090318603,N
199903,50228014601,N
199903,50228014605,N
199903,50228014610,N
199903,50228014630,N
199903,51079077601,N
199903,51079077620,N
199903,52959042900,N
199903,52959042930,N
199903,55154568600,N
199903,55289056507,N
199903,55289056514,N
199903,55289056530,N
199903,55289056560,N
199903,55289056590,N
199903,55289056598,N
199903,57237000201,N
199903,57237000205,N
199903,57237000299,N
199903,57664019513,N
199903,57664019518,N
199903,57664019588,N
199903,58864079230,N
199903,59746038205,N
199903,59746038206,N
199903,59746038210,N
199903,61919058030,N
199903,61919058071,N
199903,61919058090,N
199903,62332007010,N
199903,62332007030,N
199903,62332007031,N
199903,62332007071,N
199903,62332007091,N
199903,63187054807,N
199903,63187054830,N
199903,63187054860,N
199903,63187054890,N
199903,63629292601,N
199903,63629292603,N
199903,63629646301,N
199903,63629646302,N
199903,63629849801,N
199903,65862011301,N
199903,65862011305,N
199903,65862011333,N
199903,65862011399,N
199903,67544073960,N
199903,68071025530,N
199903,68071417603,N
199903,68071417606,N
199903,68071417609,N
199903,68071436103,N
199903,68071436106,N
199903,68071436109,N
199903,68071475809,N
199903,68788747501,N
199903,68788747503,N
199903,68788747506,N
199903,68788747507,N
199903,68788747509,N
199903,68788768301,N
199903,68788768303,N
199903,68788768306,N
199903,68788768307,N
199903,68788768309,N
199903,69367021901,N
199903,69367021905,N
199903,69367021910,N
199903,70518033500,N
199903,70518033501,N
199903,70518033502,N
199903,70518255000,N
199903,70934015830,N
199903,70934015890,N
199903,70934032130,N
199903,70934032190,N
199903,71205016107,N
199903,71205016130,N
199903,71205016160,N
199903,71205016190,N
199903,71205098000,N
199903,71205098011,N
199903,71205098030,N
199903,71205098055,N
199903,71205098060,N
199903,71205098072,N
199903,71205098090,N
199903,71335006701,N
199903,71335006702,N
199903,71335006703,N
199903,71335006704,N
199903,71335006705,N
199903,71335006706,N
199903,71335006707,N
199903,71335006708,N
199903,71335077001,N
199903,71335077002,N
199903,71335077003,N
199903,71335077004,N
199903,71335077005,N
199903,71335077006,N
199903,71335077007,N
199903,71335077008,N
199903,71335171301,N
199903,71335171302,N
199903,71335171303,N
199903,71335171304,N
199903,71335171305,N
199903,71335171306,N
199903,71335171307,N
199903,71335171308,N
199903,71610013960,N
199903,71610050060,N
199903,72789017630,N
199903,72789017690,N
200031,00093013501,N
200031,00093013505,N
200031,00378363201,N
200031,00378363205,N
200031,00615801830,N
200031,00615801839,N
200031,00615838830,N
200031,00615838839,N
200031,00781522201,N
200031,00904630161,N
200031,10135063401,N
200031,10135063405,N
200031,10544018790,N
200031,13107014301,N
200031,13107014305,N
200031,35356051218,N
200031,35356051230,N
200031,35356051260,N
200031,35356051290,N
200031,43063083360,N
200031,43353083830,N
200031,43353083853,N
200031,43353083860,N
200031,43353083880,N
200031,43547025510,N
200031,43547025550,N
200031,50090106400,N
200031,50090106401,N
200031,50090106404,N
200031,51079093001,N
200031,51079093020,N
200031,51407004001,N
200031,51407004005,N
200031,51655002952,N
200031,52343002701,N
200031,52343002705,N
200031,53002155600,N
200031,53002155603,N
200031,55111025301,N
200031,55111025305,N
200031,55111025310,N
200031,55111025330,N
200031,55111025378,N
200031,55111025379,N
200031,55154567800,N
200031,55154688400,N
200031,55700081918,N
200031,55700081990,N
200031,55887004860,N
200031,57664024413,N
200031,57664024418,N
200031,57664024488,N
200031,58118016308,N
200031,60505260701,N
200031,60505260708,N
200031,60760014360,N
200031,60760023360,N
200031,60760037660,N
200031,60760053260,N
200031,61919098430,N
200031,61919098460,N
200031,61919098490,N
200031,63187042460,N
200031,63187094630,N
200031,63187094660,N
200031,63187094690,N
200031,63629366801,N
200031,63629366802,N
200031,63629366803,N
200031,63629822101,N
200031,65841061701,N
200031,65841061705,N
200031,65841061717,N
200031,65862014301,N
200031,65862014305,N
200031,68001015400,N
200031,68001015403,N
200031,68071084130,N
200031,68071326903,N
200031,68071326906,N
200031,68071326908,N
200031,68071326909,N
200031,68071460003,N
200031,68071460006,N
200031,68071460008,N
200031,68071460009,N
200031,68071527508,N
200031,68084026201,N
200031,68084026211,N
200031,68084085401,N
200031,68084085411,N
200031,68180014601,N
200031,68180014603,N
200031,68382009301,N
200031,68382009305,N
200031,68382009317,N
200031,68462016301,N
200031,68462016305,N
200031,68462016310,N
200031,68462016318,N
200031,68462016360,N
200031,68645035059,N
200031,68788681701,N
200031,68788681703,N
200031,68788681706,N
200031,68788681708,N
200031,68788681709,N
200031,68788760301,N
200031,68788760303,N
200031,68788760306,N
200031,68788760308,N
200031,68788760309,N
200031,68788788301,N
200031,68788788303,N
200031,68788788306,N
200031,68788788308,N
200031,68788788309,N
200031,68788978901,N
200031,68788978903,N
200031,68788978906,N
200031,68788978909,N
200031,70518042600,N
200031,70518042601,N
200031,70518042602,N
200031,70518042603,N
200031,70518042604,N
200031,70934051730,N
200031,70934051760,N
200031,70934068630,N
200031,70934068660,N
200031,70934068690,N
200031,70934068696,N
200031,71335056101,N
200031,71335056102,N
200031,71335056103,N
200031,71335056104,N
200031,71335056105,N
200031,71335056106,N
200031,71335145701,N
200031,71335145702,N
200031,71335145703,N
200031,71335145704,N
200031,71335145705,N
200031,71335145706,N
200031,71610006330,N
200031,71610006353,N
200031,71610006360,N
200031,71610006380,N
200031,76385011101,N
200031,76385011150,N
200032,00093729501,N
200032,00093729505,N
200032,00378363301,N
200032,00378363302,N
200032,00378363305,N
200032,00615794530,N
200032,00615794539,N
200032,00615838930,N
200032,00615838939,N
200032,00781522301,N
200032,00904630261,N
200032,10135063501,N
200032,10135063505,N
200032,10544019030,N
200032,10544019081,N
200032,10544019090,N
200032,13107014401,N
200032,13107014405,N
200032,35356090830,N
200032,35356090860,N
200032,43063012593,N
200032,43353016030,N
200032,43353016053,N
200032,43353016060,N
200032,43353016070,N
200032,43353016080,N
200032,43353087430,N
200032,43353087460,N
200032,43353087480,N
200032,43547025610,N
200032,43547025650,N
200032,50090511500,N
200032,50090511501,N
200032,51079093101,N
200032,51079093120,N
200032,51407004101,N
200032,51407004105,N
200032,51655000252,N
200032,51655003025,N
200032,52343002801,N
200032,52343002805,N
200032,52959020418,N
200032,53002157300,N
200032,53002157303,N
200032,55111025401,N
200032,55111025405,N
200032,55111025410,N
200032,55111025430,N
200032,55111025478,N
200032,55111025479,N
200032,55154567500,N
200032,55154688500,N
200032,57664024513,N
200032,57664024518,N
200032,57664024588,N
200032,60505260801,N
200032,60505260808,N
200032,60760014460,N
200032,60760023460,N
200032,60760049460,N
200032,61919072830,N
200032,61919072890,N
200032,63187044730,N
200032,63187044760,N
200032,63187044790,N
200032,63629366901,N
200032,63629366902,N
200032,63629366903,N
200032,63629366906,N
200032,63629643501,N
200032,63629643502,N
200032,63629645301,N
200032,63629645302,N
200032,63629651101,N
200032,63629651102,N
200032,63629651103,N
200032,65841061801,N
200032,65841061805,N
200032,65841061817,N
200032,65862014401,N
200032,65862014405,N
200032,68001015100,N
200032,68001015103,N
200032,68071223008,N
200032,68071315103,N
200032,68071315106,N
200032,68071315109,N
200032,68071449503,N
200032,68071449506,N
200032,68071449508,N
200032,68071449509,N
200032,68084026301,N
200032,68084026311,N
200032,68084086501,N
200032,68084086511,N
200032,68180014701,N
200032,68180014703,N
200032,68382009401,N
200032,68382009405,N
200032,68382009417,N
200032,68462016401,N
200032,68462016405,N
200032,68462016410,N
200032,68462016418,N
200032,68462016460,N
200032,68645035159,N
200032,68788753901,N
200032,68788753903,N
200032,68788753906,N
200032,68788753909,N
200032,70518035600,N
200032,70518035601,N
200032,70518035602,N
200032,70518035603,N
200032,70934021160,N
200032,70934051530,N
200032,70934051560,N
200032,70934051590,N
200032,70934070730,N
200032,70934070760,N
200032,70934070790,N
200032,70934070796,N
200032,71335036801,N
200032,71335036802,N
200032,71335036803,N
200032,71335036804,N
200032,71335036805,N
200032,71335036806,N
200032,71335153301,N
200032,71335153302,N
200032,71335153303,N
200032,71335153304,N
200032,71335153305,N
200032,71335153306,N
200032,71335154501,N
200032,71335154502,N
200032,71335154503,N
200032,71335154504,N
200032,71335154505,N
200032,71335154506,N
200032,71335181301,N
200032,71335181302,N
200032,71335181303,N
200032,71335181304,N
200032,71335181305,N
200032,71335181306,N
200032,71610006660,N
200032,71610006680,N
200032,76385011201,N
200032,76385011250,N
200033,00093729601,N
200033,00093729605,N
200033,00378363401,N
200033,00378363405,N
200033,00615794630,N
200033,00615794639,N
200033,00615839030,N
200033,00615839039,N
200033,00781522401,N
200033,00904630361,N
200033,10135063701,N
200033,10135063705,N
200033,10544019130,N
200033,10544019190,N
200033,13107014501,N
200033,13107014505,N
200033,35356052600,N
200033,35356052630,N
200033,35356052660,N
200033,35356052690,N
200033,43063012930,N
200033,43063012960,N
200033,43063012993,N
200033,43353083209,N
200033,43353083260,N
200033,43353083280,N
200033,43547025710,N
200033,43547025750,N
200033,50090211900,N
200033,50090211901,N
200033,50090211903,N
200033,50090211904,N
200033,50090417100,N
200033,50090417101,N
200033,50090417104,N
200033,50090489800,N
200033,51079093201,N
200033,51079093220,N
200033,51407004201,N
200033,51407004205,N
200033,51655003326,N
200033,51655039726,N
200033,52343002901,N
200033,52343002905,N
200033,53002157400,N
200033,53002157403,N
200033,55111025501,N
200033,55111025505,N
200033,55111025510,N
200033,55111025530,N
200033,55111025578,N
200033,55111025579,N
200033,55154567600,N
200033,55154727800,N
200033,55887004930,N
200033,55887004960,N
200033,57664024713,N
200033,57664024718,N
200033,57664024788,N
200033,60505260901,N
200033,60505260908,N
200033,60760014560,N
200033,60760023560,N
200033,61919053330,N
200033,61919053390,N
200033,61919073030,N
200033,61919073060,N
200033,61919073090,N
200033,63187013190,N
200033,63187040930,N
200033,63187040960,N
200033,63187040990,N
200033,63629407001,N
200033,63629407002,N
200033,63629407003,N
200033,63629407004,N
200033,63629407005,N
200033,63629407006,N
200033,63629642401,N
200033,63629642402,N
200033,63629803901,N
200033,63629803902,N
200033,65841061901,N
200033,65841061905,N
200033,65841061917,N
200033,65862014501,N
200033,65862014505,N
200033,68001015200,N
200033,68001015203,N
200033,68071085630,N
200033,68071307803,N
200033,68071307806,N
200033,68071307809,N
200033,68071447003,N
200033,68071447006,N
200033,68071447009,N
200033,68071495606,N
200033,68084026401,N
200033,68084026411,N
200033,68084087601,N
200033,68084087611,N
200033,68180014801,N
200033,68180014803,N
200033,68382009501,N
200033,68382009505,N
200033,68382009517,N
200033,68462016501,N
200033,68462016505,N
200033,68462016510,N
200033,68462016518,N
200033,68462016560,N
200033,68645049659,N
200033,68788681901,N
200033,68788681903,N
200033,68788681906,N
200033,68788681908,N
200033,68788681909,N
200033,68788926501,N
200033,68788926503,N
200033,68788926506,N
200033,68788926509,N
200033,70518182600,N
200033,70518182601,N
200033,70518182602,N
200033,70518238900,N
200033,70934040630,N
200033,70934075396,N
200033,70934075960,N
200033,70934075990,N
200033,71335027301,N
200033,71335027302,N
200033,71335027303,N
200033,71335027304,N
200033,71335027305,N
200033,71335027306,N
200033,71335146301,N
200033,71335146302,N
200033,71335146303,N
200033,71335146304,N
200033,71335146305,N
200033,71335146306,N
200033,71335162301,N
200033,71335162302,N
200033,71335162303,N
200033,71335162304,N
200033,71335162305,N
200033,71335162306,N
200033,71610006760,N
200033,71610006780,N
200033,76385011301,N
200033,76385011350,N
200033,76519105400,N
200094,00054025013,N
200094,00054025022,N
200094,00378202205,N
200094,00603408002,N
200094,00603408016,N
200094,00955104090,N
200094,29300021205,N
200094,29300021213,N
200094,29300021219,N
200094,31722016005,N
200094,31722072905,N
200094,31722072930,N
200094,31722072931,N
200094,31722072990,N
200094,33342004707,N
200094,33342004710,N
200094,33342004712,N
200094,33342004715,N
200094,33342004768,N
200094,42658012101,N
200094,42658012104,N
200094,43547027703,N
200094,43547027709,N
200094,43547027750,N
200094,43547037403,N
200094,43547037409,N
200094,43547037450,N
200094,46708043930,N
200094,46708043931,N
200094,46708043971,N
200094,46708043990,N
200094,46708043991,N
200094,50228016005,N
200094,50228016030,N
200094,50268044011,N
200094,50268044015,N
200094,59746044705,N
200094,59746044730,N
200094,59746044790,N
200094,60429064030,N
200094,60429064090,N
200094,62332004130,N
200094,62332004131,N
200094,62332004171,N
200094,62332004190,N
200094,62332004191,N
200094,63629825901,N
200094,63629825902,N
200094,65162028403,N
200094,65162028409,N
200094,65162028450,N
200094,65862063705,N
200094,65862063710,N
200094,65862063730,N
200094,65862063778,N
200094,65862063790,N
200094,68180041006,N
200094,68180041009,N
200094,68382029905,N
200094,68382029906,N
200094,68382029910,N
200094,68382029916,N
200094,68382029930,N
200094,68382029977,N
200094,69367011901,N
200094,69367011903,N
200094,70518220500,N
200094,70518268500,N
200094,70518268501,N
200094,70771115900,N
200094,70771115902,N
200094,70771115903,N
200094,70771115904,N
200094,70771115905,N
200094,70771115909,N
200094,71205037930,N
200094,71205037960,N
200094,71205037990,N
200094,71205040430,N
200094,71205040460,N
200094,71205040490,N
200094,71335154701,N
200094,71335154702,N
200094,72189020190,N
200095,00054025113,N
200095,00054025122,N
200095,00603408102,N
200095,00603408116,N
200095,00603408128,N
200095,00955104190,N
200095,29300021305,N
200095,29300021313,N
200095,29300021319,N
200095,31722016110,N
200095,31722073005,N
200095,31722073030,N
200095,31722073031,N
200095,31722073090,N
200095,33342004807,N
200095,33342004810,N
200095,33342004812,N
200095,33342004815,N
200095,33342004865,N
200095,42658012201,N
200095,42658012204,N
200095,42658012207,N
200095,43547027803,N
200095,43547027809,N
200095,43547027850,N
200095,43547037503,N
200095,43547037509,N
200095,43547037550,N
200095,46708044030,N
200095,46708044031,N
200095,46708044071,N
200095,46708044090,N
200095,46708044091,N
200095,50090324400,N
200095,50090324401,N
200095,50228016110,N
200095,50228016130,N
200095,50268044111,N
200095,50268044115,N
200095,59746044805,N
200095,59746044830,N
200095,59746044890,N
200095,60429064130,N
200095,60429064190,N
200095,62332004230,N
200095,62332004231,N
200095,62332004271,N
200095,62332004290,N
200095,62332004291,N
200095,63187073710,N
200095,63187073730,N
200095,63187073760,N
200095,63187073790,N
200095,63187075730,N
200095,63187075760,N
200095,63187075790,N
200095,65162028503,N
200095,65162028509,N
200095,65162028511,N
200095,65162028550,N
200095,65862063805,N
200095,65862063810,N
200095,65862063830,N
200095,65862063878,N
200095,65862063890,N
200095,68084021711,N
200095,68084021721,N
200095,68084064411,N
200095,68180041102,N
200095,68180041106,N
200095,68180041109,N
200095,68382030005,N
200095,68382030006,N
200095,68382030010,N
200095,68382030016,N
200095,68382030030,N
200095,68382030077,N
200095,69367012001,N
200095,69367012003,N
200095,70518132800,N
200095,70518224500,N
200095,70771116000,N
200095,70771116002,N
200095,70771116003,N
200095,70771116004,N
200095,70771116005,N
200095,70771116009,N
200095,71205008230,N
200095,71205008260,N
200095,71205008290,N
200095,71205045230,N
200095,71205045260,N
200095,71205045290,N
200095,71335042301,N
200095,71335042302,N
200095,71335042303,N
200095,71335124401,N
200095,71335124402,N
200095,71335124403,N
200095,71335126301,N
200095,71335126302,N
200095,71335126303,N
200095,72189020590,N
200096,00054025213,N
200096,00054025222,N
200096,00603408202,N
200096,00603408216,N
200096,00603408228,N
200096,00955104290,N
200096,29300021405,N
200096,29300021413,N
200096,29300021419,N
200096,31722016205,N
200096,31722073105,N
200096,31722073130,N
200096,31722073131,N
200096,31722073190,N
200096,33342004907,N
200096,33342004910,N
200096,33342004915,N
200096,33342004939,N
200096,33342004976,N
200096,42658012301,N
200096,42658012304,N
200096,42658012307,N
200096,43547027903,N
200096,43547027909,N
200096,43547027950,N
200096,43547037603,N
200096,43547037609,N
200096,43547037650,N
200096,46708044130,N
200096,46708044131,N
200096,46708044171,N
200096,46708044190,N
200096,46708044191,N
200096,50090201700,N
200096,50090201701,N
200096,50090297800,N
200096,50090343101,N
200096,50090343102,N
200096,50090451900,N
200096,50090451901,N
200096,50090505500,N
200096,50090505501,N
200096,50228016205,N
200096,50228016230,N
200096,50268044211,N
200096,50268044215,N
200096,59746044905,N
200096,59746044930,N
200096,59746044990,N
200096,60429064230,N
200096,60429064290,N
200096,61919079330,N
200096,62332004330,N
200096,62332004331,N
200096,62332004371,N
200096,62332004390,N
200096,62332004391,N
200096,63629524101,N
200096,63629524102,N
200096,63629524103,N
200096,63629524104,N
200096,65162028603,N
200096,65162028609,N
200096,65162028611,N
200096,65162028650,N
200096,65862063905,N
200096,65862063910,N
200096,65862063930,N
200096,65862063978,N
200096,65862063990,N
200096,68180041202,N
200096,68180041206,N
200096,68180041209,N
200096,68382030105,N
200096,68382030106,N
200096,68382030110,N
200096,68382030116,N
200096,68382030130,N
200096,68382030177,N
200096,69367012101,N
200096,69367012103,N
200096,70518221100,N
200096,70518224600,N
200096,70771116100,N
200096,70771116102,N
200096,70771116103,N
200096,70771116104,N
200096,70771116105,N
200096,70771116109,N
200096,71335007101,N
200096,71335007102,N
200096,71335007103,N
200096,71335007104,N
200284,00378632105,N
200284,00378632177,N
200284,00591231519,N
200284,00781594892,N
200284,33342007410,N
200284,33342007444,N
200284,42291088490,N
200284,43547031103,N
200284,43547031109,N
200284,43547031150,N
200284,46708045310,N
200284,46708045330,N
200284,46708045371,N
200284,46708045390,N
200284,50090142000,N
200284,50268079011,N
200284,50268079015,N
200284,53002178403,N
200284,53002178409,N
200284,60505380609,N
200284,61919076030,N
200284,62332007910,N
200284,62332007930,N
200284,62332007971,N
200284,62332007990,N
200284,63187057130,N
200284,63187057160,N
200284,63187057190,N
200284,63187094330,N
200284,63187094360,N
200284,63187094390,N
200284,63629730101,N
200284,65862054710,N
200284,65862054790,N
200284,65862054799,N
200284,68071433309,N
200284,68180010302,N
200284,68180010303,N
200284,68180010309,N
200284,68180010311,N
200284,68382027910,N
200284,68382027916,N
200284,68382027930,N
200284,68382027977,N
200284,70771148500,N
200284,70771148504,N
200284,70771148509,N
200284,70934059530,N
200284,71205024930,N
200284,71205024960,N
200284,71205024990,N
200284,71205032730,N
200284,71205032760,N
200284,71205032790,N
200285,00378632205,N
200285,00378632277,N
200285,00591231619,N
200285,33342007510,N
200285,33342007515,N
200285,35356097630,N
200285,35356097660,N
200285,42291088590,N
200285,43547031203,N
200285,43547031209,N
200285,43547031250,N
200285,46708045410,N
200285,46708045430,N
200285,46708045471,N
200285,46708045490,N
200285,50090141200,N
200285,50090141201,N
200285,50268079111,N
200285,50268079115,N
200285,60505380709,N
200285,61919079030,N
200285,62332008010,N
200285,62332008030,N
200285,62332008071,N
200285,62332008090,N
200285,63187031230,N
200285,63187031290,N
200285,65862054810,N
200285,65862054890,N
200285,65862054899,N
200285,68071418403,N
200285,68071418406,N
200285,68180010402,N
200285,68180010403,N
200285,68180010409,N
200285,68180010411,N
200285,68382028010,N
200285,68382028016,N
200285,68382028030,N
200285,68382028077,N
200285,68788679309,N
200285,68788788703,N
200285,68788788706,N
200285,68788788709,N
200285,70771148600,N
200285,70771148604,N
200285,70771148609,N
200285,70934026530,N
200285,71205025830,N
200285,71205025860,N
200285,71205025890,N
200285,71335022701,N
200285,71335022702,N
200801,30698006701,N
200801,30698006710,N
200809,30698006001,N
200809,30698006010,N
200809,30698006050,N
200817,00025104131,N
200820,00025100131,N
200825,00025103131,N
201322,52427043190,N
201322,55289058730,N
201337,00247104430,N
201337,00247104460,N
201337,27505010101,N
201338,27505010201,N
204154,11695007301,N
204154,11695009201,N
204154,13985058110,N
205304,00054054318,N
205304,00378292177,N
205304,00378292193,N
205304,00591329345,N
205304,00781537406,N
205304,00781537464,N
205304,13668015701,N
205304,13668015730,N
205304,13668015736,N
205304,13668015772,N
205304,13668015774,N
205304,31722080331,N
205304,31722080332,N
205304,31722080333,N
205304,31722080334,N
205304,31722080335,N
205304,31722080336,N
205304,31722080337,N
205304,42291079130,N
205304,42571022705,N
205304,42571022710,N
205304,42571022711,N
205304,42571022730,N
205304,42571022732,N
205304,42571022741,N
205304,42571022790,N
205304,42658013651,N
205304,43547028403,N
205304,43547028409,N
205304,43547028450,N
205304,45865083660,N
205304,46708060910,N
205304,46708060930,N
205304,46708060991,N
205304,53746029230,N
205304,59746044012,N
205304,59746044032,N
205304,62332008810,N
205304,62332008830,N
205304,62332008891,N
205304,63629568201,N
205304,63629568202,N
205304,65162029203,N
205304,65162029209,N
205304,65162029211,N
205304,65162029250,N
205304,65162029263,N
205304,65841080501,N
205304,65841080505,N
205304,65841080506,N
205304,65841080510,N
205304,65841080516,N
205304,65841080530,N
205304,65841080578,N
205304,65862086803,N
205304,65862086810,N
205304,65862086830,N
205304,67877048305,N
205304,67877048330,N
205304,67877048333,N
205304,67877048384,N
205304,67877048390,N
205304,68382047201,N
205304,68382047205,N
205304,68382047206,N
205304,68382047210,N
205304,68382047216,N
205304,68382047230,N
205304,68382047278,N
205304,68462020001,N
205304,68462020011,N
205304,68462020013,N
205304,68462020030,N
205304,68462020082,N
205304,71209005016,N
205304,71209005018,N
205304,72606050701,N
205304,72606050702,N
205304,72606050703,N
205305,00054054418,N
205305,00378292277,N
205305,00378292293,N
205305,00591329415,N
205305,00591329445,N
